osm_id,full_osm_id,name,highway,surface,oneway,bridge,centroid_lat,centroid_lng,road_length,geometry,dist_to_water_m,dist_to_drain_m,flood_count,is_flooded,highway_score,avg_rainfall_mm,risk_label
1190097101,way/1190097101,,service,,0,0,13.0736843,80.2121659,94.41,"{'type': 'LineString', 'coordinates': [[80.2125048, 13.0738412], [80.2120598, 13.0738672], [80.212051, 13.0735662], [80.212048, 13.0734626]]}",357.33,2160.06,0,0,5,0.161,0
1190097102,way/1190097102,,service,,0,0,13.073578366666666,80.21188316666667,45.27,"{'type': 'LineString', 'coordinates': [[80.212051, 13.0735662], [80.2119543, 13.0735732], [80.2116442, 13.0735957]]}",381.09,2132.92,0,0,5,0.161,0
1190097506,way/1190097506,,service,,0,0,13.075200433333334,80.21255569166667,181.97,"{'type': 'LineString', 'coordinates': [[80.2131572, 13.0754738], [80.2126468, 13.0756159], [80.2125729, 13.075608], [80.2125305, 13.0755538], [80.212435, 13.0752295], [80.2124538, 13.0751935], [80.2124489, 13.0751091], [80.212411, 13.074996], [80.212405, 13.0749489], [80.2124197, 13.0749142], [80.2124738, 13.0748967], [80.2127137, 13.0748658]]}",186.71,2164.84,0,0,5,0.161,1
1190097507,way/1190097507,,service,,0,0,13.0750279,80.21227145,31.78,"{'type': 'LineString', 'coordinates': [[80.212411, 13.074996], [80.2121319, 13.0750598]]}",219.4,2137.47,0,0,5,0.161,0
1218683969,way/1218683969,,service,,1,0,13.068545899999998,80.206478,53.49,"{'type': 'LineString', 'coordinates': [[80.2065632, 13.068699], [80.2065419, 13.0686608], [80.2063289, 13.0682779]]}",551.42,1844.07,0,0,5,0.161,0
1218685791,way/1218685791,,residential,,0,0,13.0691876,80.20898340000001,82.18,"{'type': 'LineString', 'coordinates': [[80.2093715, 13.0691025], [80.2088021, 13.0691465], [80.2087766, 13.0693138]]}",831.99,2032.22,0,0,4,0.161,0
1218685792,way/1218685792,,residential,,0,0,13.069321633333333,80.20910889999999,78.51,"{'type': 'LineString', 'coordinates': [[80.2094832, 13.0693199], [80.2090669, 13.0693312], [80.2087766, 13.0693138]]}",847.14,2036.4,0,0,4,0.161,0
1218685793,way/1218685793,,residential,,0,0,13.070781400000001,80.21012535,31.15,"{'type': 'LineString', 'coordinates': [[80.2101085, 13.0706421], [80.2101422, 13.0709207]]}",746.51,2059.14,0,0,4,0.161,0
1218687291,way/1218687291,Gandhi Road,residential,,0,0,13.072825183333334,80.21114335,119.69,"{'type': 'LineString', 'coordinates': [[80.2106334, 13.072852], [80.2109616, 13.0727918], [80.2110837, 13.0728304], [80.2111879, 13.0728363], [80.2112986, 13.0728498], [80.2116949, 13.0727908]]}",493.37,2078.97,0,0,4,0.161,0
1222664563,way/1222664563,,residential,,0,0,13.069525200000001,80.21093096666668,76.67,"{'type': 'LineString', 'coordinates': [[80.2105623, 13.0696036], [80.2109915, 13.0695015], [80.2112391, 13.0694705]]}",834.3,2201.62,0,0,4,0.161,0
1222664564,way/1222664564,,residential,,0,0,13.0696639,80.21125686666666,52.42,"{'type': 'LineString', 'coordinates': [[80.2112391, 13.0694705], [80.211246, 13.0695808], [80.2112855, 13.0699404]]}",805.83,2226.66,0,0,4,0.161,0
1222665790,way/1222665790,,residential,,0,0,13.069395728571427,80.21227697142857,97.36,"{'type': 'LineString', 'coordinates': [[80.2123288, 13.0689533], [80.2123005, 13.0691985], [80.2122694, 13.0692888], [80.2122519, 13.0693774], [80.2122512, 13.069512], [80.2122533, 13.0696206], [80.2122837, 13.0698195]]}",796.52,2341.2,0,0,4,0.161,0
1222667318,way/1222667318,,service,,0,0,13.075237075,80.21450425,48.37,"{'type': 'LineString', 'coordinates': [[80.2145578, 13.0753834], [80.2145398, 13.0753341], [80.2145114, 13.0752566], [80.214408, 13.0749742]]}",107.99,2377.14,0,0,5,0.161,1
1222667319,way/1222667319,,service,,0,0,13.075188875,80.214870725,67.21,"{'type': 'LineString', 'coordinates': [[80.215018, 13.0752527], [80.215005, 13.0752115], [80.2149845, 13.0751465], [80.2149737, 13.0751371], [80.2149566, 13.0751327], [80.2149245, 13.07514], [80.2145921, 13.0752339], [80.2145114, 13.0752566]]}",119.56,2418.14,0,0,5,0.161,1
1246776637,way/1246776637,,residential,,0,0,13.076620155,80.211235975,226.72,"{'type': 'LineString', 'coordinates': [[80.2111473, 13.0770217], [80.2111536, 13.0769079], [80.2111554, 13.0768745], [80.2111461, 13.0768527], [80.2111274, 13.076819], [80.2111132, 13.07679], [80.211095, 13.0762333], [80.2111055, 13.0761884], [80.2111281, 13.0761602], [80.2111866, 13.0761459], [80.2113823, 13.0761453], [80.2113986, 13.0761621], [80.2114007, 13.0762211], [80.2113701, 13.0767321], [80.211359, 13.0767652], [80.211339, 13.0767925], [80.2113008, 13.0768258], [80.2112793, 13.0768498], [80.2112695, 13.0769075], [80.211262, 13.0770081]]}",144.59,1996.12,0,0,4,0.161,1
1246777790,way/1246777790,,residential,,0,0,13.07426825,80.20797775,32.32,"{'type': 'LineString', 'coordinates': [[80.2080077, 13.0744107], [80.2079478, 13.0741258]]}",443.87,1695.4,0,0,4,0.161,0
1246777791,way/1246777791,,residential,,0,0,13.074755333333334,80.2077823,50.55,"{'type': 'LineString', 'coordinates': [[80.2077261, 13.0745295], [80.2077864, 13.0747647], [80.2078344, 13.0749718]]}",385.62,1659.36,0,0,4,0.161,0
1254580132,way/1254580132,,service,,0,0,13.06997795,80.21462595,44.4,"{'type': 'LineString', 'coordinates': [[80.2144281, 13.0699486], [80.2148238, 13.0700073]]}",691.81,2551.99,0,0,5,0.161,0
1268548600,way/1268548600,,residential,,0,0,13.07161565,80.20525215,22.97,"{'type': 'LineString', 'coordinates': [[80.2052075, 13.0715223], [80.2052968, 13.071709]]}",532.98,1538.3,0,0,4,0.161,0
1268552639,way/1268552639,,residential,,0,0,13.07155305,80.20911525,44.08,"{'type': 'LineString', 'coordinates': [[80.2091012, 13.071355], [80.2091293, 13.0717511]]}",738.63,1921.29,0,0,4,0.161,0
1268566767,way/1268566767,,residential,,0,0,13.0711561,80.21200725,16.89,"{'type': 'LineString', 'coordinates': [[80.2120822, 13.071143], [80.2119323, 13.0711692]]}",621.12,2233.42,0,0,4,0.161,0
1268566768,way/1268566768,,residential,,0,0,13.07113755,80.2121405,13.0,"{'type': 'LineString', 'coordinates': [[80.2120822, 13.071143], [80.2121988, 13.0711321]]}",617.89,2247.89,0,0,4,0.161,0
1268568503,way/1268568503,,residential,,0,0,13.07019425,80.2111081,61.02,"{'type': 'LineString', 'coordinates': [[80.2111689, 13.0704623], [80.2110473, 13.0699262]]}",758.55,2185.69,0,0,4,0.161,0
1268569376,way/1268569376,,residential,,0,0,13.072131453333332,80.21325214,81.49,"{'type': 'LineString', 'coordinates': [[80.213316, 13.0718352], [80.213317, 13.0719143], [80.2132853, 13.0719492], [80.2132488, 13.0719842], [80.2132217, 13.0720189], [80.2132081, 13.0720419], [80.2132104, 13.0720701], [80.2132399, 13.0721072], [80.2132673, 13.0721515], [80.2132718, 13.0721899], [80.2132611, 13.0722267], [80.2132333, 13.0722913], [80.213221, 13.0723212], [80.2132277, 13.0723728], [80.2132527, 13.0724974]]}",474.29,2325.38,0,0,4,0.161,0
1268991746,way/1268991746,Gandhi Road,residential,,0,0,13.073845233333332,80.20684733333333,69.41,"{'type': 'LineString', 'coordinates': [[80.2064605, 13.0739334], [80.207013, 13.0738121], [80.2070685, 13.0737902]]}",444.5,1591.43,0,0,4,0.161,0
1268995385,way/1268995385,,service,,0,0,13.0753249875,80.20792333749999,26.21,"{'type': 'LineString', 'coordinates': [[80.2080312, 13.0752928], [80.207995, 13.0752989], [80.2079438, 13.0753071], [80.2079212, 13.0753106], [80.2078938, 13.0753167], [80.2078756, 13.0753267], [80.2078661, 13.075347], [80.20786, 13.0754001]]}",334.47,1658.75,0,0,5,0.161,0
1268996345,way/1268996345,,residential,,0,0,13.073664449999999,80.20794029999999,38.45,"{'type': 'LineString', 'coordinates': [[80.2079131, 13.0734934], [80.2079675, 13.0738355]]}",505.53,1712.42,0,0,4,0.161,0
1268997011,way/1268997011,,residential,,0,0,13.07462095,80.20582024999999,31.58,"{'type': 'LineString', 'coordinates': [[80.2058529, 13.0747594], [80.2057876, 13.0744825]]}",329.41,1455.39,0,0,4,0.161,0
1284852225,way/1284852225,,residential,,0,0,13.075958700000001,80.208925525,102.5,"{'type': 'LineString', 'coordinates': [[80.208917, 13.0756002], [80.2089199, 13.0756945], [80.2089298, 13.0760167], [80.2089354, 13.0765234]]}",269.85,1753.32,0,0,4,0.161,0
1287586755,way/1287586755,EVR Periyar Salai,primary,asphalt,1,0,13.076935084615384,80.2076787576923,843.86,"{'type': 'LineString', 'coordinates': [[80.211262, 13.0770081], [80.2111473, 13.0770217], [80.2109753, 13.0770421], [80.2106543, 13.0770826], [80.2099689, 13.0771132], [80.2096591, 13.0771282], [80.2090451, 13.0771204], [80.2089639, 13.0771194], [80.2085064, 13.0770668], [80.2084694, 13.0770625], [80.2083522, 13.077049], [80.2080136, 13.0770371], [80.2079745, 13.0770357], [80.2079289, 13.0770341], [80.2076411, 13.0770239], [80.207536, 13.0770202], [80.2072498, 13.0770089], [80.2069314, 13.0769988], [80.2066779, 13.0769768], [80.2063433, 13.0769195], [80.2051543, 13.0767159], [80.2046478, 13.0766292], [80.2046089, 13.0766227], [80.2043985, 13.0765876], [80.2038162, 13.0764547], [80.2037216, 13.0764331]]}",162.22,1599.97,0,0,2,0.161,1
1289801585,way/1289801585,,service,,0,0,13.069047285714285,80.20539725714285,81.07,"{'type': 'LineString', 'coordinates': [[80.205615, 13.0693171], [80.2054946, 13.0692051], [80.2054381, 13.0691657], [80.205388, 13.0690807], [80.2053423, 13.0690012], [80.2052981, 13.068803], [80.2052047, 13.0687582]]}",434.19,1715.52,0,0,5,0.161,0
1289801586,way/1289801586,,service,,0,0,13.068383,80.20509675,96.87,"{'type': 'LineString', 'coordinates': [[80.2051118, 13.0688191], [80.2050817, 13.0679469]]}",398.83,1737.72,0,0,5,0.161,0
1290162105,way/1290162105,Jawaharlal Nehru Road (100 Feet Road),primary,,1,0,13.069524399999999,80.20525624999999,91.98,"{'type': 'LineString', 'coordinates': [[80.205615, 13.0693171], [80.2048975, 13.0697317]]}",428.07,1670.33,0,0,2,0.161,0
1298004771,way/1298004771,,residential,,0,0,13.073440110000002,80.20462869,108.02,"{'type': 'LineString', 'coordinates': [[80.2047355, 13.0736249], [80.2047275, 13.0735768], [80.2047175, 13.0735125], [80.2046737, 13.0732213], [80.2046394, 13.0732109], [80.204538, 13.0732213], [80.2045203, 13.0732661], [80.2045669, 13.0735355], [80.2045797, 13.073593], [80.2045884, 13.0736388]]}",435.3,1381.4,0,0,4,0.161,0
1298004773,way/1298004773,,footway,,0,0,13.073582733333334,80.20465516666667,12.25,"{'type': 'LineString', 'coordinates': [[80.2046625, 13.073633], [80.2046566, 13.0735914], [80.2046464, 13.0735238]]}",419.82,1377.37,0,0,5,0.161,0
1298015088,way/1298015088,,residential,,0,0,13.0737458,80.20459250833333,63.45,"{'type': 'LineString', 'coordinates': [[80.2044909, 13.0736488], [80.2044937, 13.0736871], [80.2044954, 13.0736985], [80.2045067, 13.0737729], [80.2045263, 13.0738465], [80.2045459, 13.0738589], [80.2046744, 13.0738417], [80.2046885, 13.073828], [80.2046919, 13.0738115], [80.2046676, 13.073665], [80.2046663, 13.0736577], [80.2046625, 13.073633]]}",401.14,1363.55,0,0,4,0.161,0
1298015089,way/1298015089,,residential,,0,0,13.073681833333334,80.20458096666665,19.47,"{'type': 'LineString', 'coordinates': [[80.2044954, 13.0736985], [80.2045273, 13.0736923], [80.2045595, 13.073686], [80.204596, 13.0736789], [80.20464, 13.0736703], [80.2046676, 13.073665]]}",408.08,1365.3,0,0,4,0.161,0
1298015091,way/1298015091,,residential,,0,0,13.07365355,80.20463774999999,3.98,"{'type': 'LineString', 'coordinates': [[80.20464, 13.0736703], [80.2046386, 13.073662], [80.2046369, 13.0736472], [80.2046355, 13.0736347]]}",411.81,1372.34,0,0,4,0.161,0
1298015093,way/1298015093,,residential,,0,0,13.0736621,80.20459283333334,4.53,"{'type': 'LineString', 'coordinates': [[80.204596, 13.0736789], [80.2045941, 13.0736686], [80.2045884, 13.0736388]]}",410.39,1367.41,0,0,4,0.161,0
1298017859,way/1298017859,,residential,,0,0,13.07266995,80.20586660000001,6.9,"{'type': 'LineString', 'coordinates': [[80.2058576, 13.0726402], [80.2058756, 13.0726997]]}",539.1,1542.29,0,0,4,0.161,0
1298017860,way/1298017860,,residential,,0,0,13.0732345,80.205842925,40.83,"{'type': 'LineString', 'coordinates': [[80.2058747, 13.0733693], [80.2058555, 13.0732878], [80.2058513, 13.0732696], [80.2057902, 13.0730113]]}",477.75,1513.43,0,0,4,0.161,0
1298023933,way/1298023933,,service,,0,0,13.07590285,80.213122,51.22,"{'type': 'LineString', 'coordinates': [[80.2133326, 13.0758086], [80.2129114, 13.0759971]]}",89.23,2214.14,0,0,5,0.161,1
1298023934,way/1298023934,,service,,0,0,13.07526445,80.2123002,30.92,"{'type': 'LineString', 'coordinates': [[80.212435, 13.0752295], [80.2121654, 13.0752994]]}",196.08,2135.66,0,0,5,0.161,1
1298023935,way/1298023935,,service,,1,0,13.074813604761905,80.21277301428572,52.66,"{'type': 'LineString', 'coordinates': [[80.2127325, 13.0747556], [80.2127132, 13.0747726], [80.2127008, 13.0747949], [80.2126967, 13.07482], [80.2127016, 13.074845], [80.2127137, 13.0748658], [80.212732, 13.0748818], [80.2127546, 13.0748914], [80.2127791, 13.0748935], [80.2128031, 13.074888], [80.212824, 13.0748754], [80.2128397, 13.074857], [80.2128487, 13.0748347], [80.21285, 13.0748107], [80.2128434, 13.0747876], [80.2128287, 13.0747667], [80.2128076, 13.0747517], [80.2127922, 13.0747473], [80.2127826, 13.0747445], [80.2127566, 13.0747459], [80.2127325, 13.0747556]]}",215.32,2196.74,0,0,5,0.161,0
1298023936,way/1298023936,,service,,0,0,13.0754698,80.2131702625,135.62,"{'type': 'LineString', 'coordinates': [[80.2128487, 13.0748347], [80.2129213, 13.0749149], [80.2130927, 13.0752811], [80.2131572, 13.0754738], [80.213259, 13.075686], [80.2133326, 13.0758086], [80.2133522, 13.0758412], [80.2133984, 13.0759181]]}",130.76,2226.83,0,0,5,0.161,1
1298023937,way/1298023937,,service,,0,0,13.0737034,80.21196685000001,29.04,"{'type': 'LineString', 'coordinates': [[80.2119543, 13.0735732], [80.2119794, 13.0738336]]}",364.58,2138.18,0,0,5,0.161,0
1298023938,way/1298023938,,residential,,0,0,13.07451005,80.21356065,75.29,"{'type': 'LineString', 'coordinates': [[80.213666, 13.0748324], [80.2134553, 13.0741877]]}",212.79,2289.19,0,0,4,0.161,0
1298023939,way/1298023939,,service,,0,0,13.0739851,80.21356043333334,101.83,"{'type': 'LineString', 'coordinates': [[80.2134489, 13.0734811], [80.21366, 13.0739806], [80.2136841, 13.0740304], [80.21367, 13.0740746], [80.2134443, 13.0741562], [80.2134553, 13.0741877]]}",268.12,2301.9,0,0,5,0.161,0
1298023940,way/1298023940,,service,,0,0,13.074904266666666,80.21232416666666,22.86,"{'type': 'LineString', 'coordinates': [[80.2124197, 13.0749142], [80.2123372, 13.0748969], [80.2122156, 13.0749017]]}",227.97,2145.91,0,0,5,0.161,0
1298025001,way/1298025001,,residential,,0,0,13.0706523,80.21299076666666,30.61,"{'type': 'LineString', 'coordinates': [[80.2131204, 13.0706647], [80.2130061, 13.0706517], [80.2128458, 13.0706405]]}",640.01,2355.65,0,0,4,0.161,0
1298025002,way/1298025002,,residential,,0,0,13.070736799999999,80.2122668,38.67,"{'type': 'LineString', 'coordinates': [[80.2124363, 13.0706967], [80.2120973, 13.0707769]]}",655.53,2277.92,0,0,4,0.161,0
1298026917,way/1298026917,Seethamma Avenue,residential,,0,0,13.0700679,80.2150061,23.74,"{'type': 'LineString', 'coordinates': [[80.2151128, 13.0700752], [80.2148994, 13.0700606]]}",683.81,2587.29,0,0,4,0.161,0
1298026918,way/1298026918,Seethamma Avenue,residential,,0,0,13.0700677,80.21537405,12.31,"{'type': 'LineString', 'coordinates': [[80.2154291, 13.070061], [80.215319, 13.0700744]]}",688.21,2625.23,0,0,4,0.161,0
1298043001,way/1298043001,,residential,,0,0,13.070569400000002,80.21385529999999,79.37,"{'type': 'LineString', 'coordinates': [[80.2141979, 13.0705211], [80.2138789, 13.070577], [80.2134891, 13.0706101]]}",630.5,2448.0,0,0,4,0.161,0
1298044806,way/1298044806,Water Tank Road,tertiary,,0,0,13.068795166666668,80.21481276666667,96.9,"{'type': 'LineString', 'coordinates': [[80.2152752, 13.068816], [80.21476, 13.0687928], [80.2144031, 13.0687767]]}",823.62,2623.79,0,0,3,0.161,0
